policy,path_id,training_seed,total_operational_objective,loss_queue,loss_waiting,loss_exit,loss_overflow,loss_route_resource,loss_action,terminal_correction,recalculated_component_sum,absolute_reconciliation_error,relative_reconciliation_error,route_resource_cost_present,tolerance,status
PPO,test_073_69349232969b,456241246.0,180332.44160111705,8133.012623166629,160424.1341721252,6449.68584102646,3229.406377341524,1165.250048460217,930.9525389971296,0.0,180332.44160111714,8.731149137020111e-11,4.841696291304485e-16,True,1e-06,PASS
Vanilla SAC,test_073_69349232969b,3760190062.0,293803.0142425768,6927.912542944962,271698.7228796099,11616.603882728714,2733.6168162617937,822.5107924130557,3.647328618371647,0.0,293803.0142425768,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_073_69349232969b,3890281123.0,293820.74009239895,6927.662847018578,271716.91174508823,11617.500184263972,2733.436071692089,822.5042933174424,2.7249510186692945,0.0,293820.740092399,5.820766091346741e-11,1.9810603191307265e-16,True,1e-06,PASS
Vanilla SAC,test_073_69349232969b,4226533458.0,293805.3123755624,6927.703882656849,271700.3051382044,11616.694337114366,2733.458207397256,822.5034253173053,4.647384872479468,0.0,293805.3123755627,2.9103830456733704e-10,9.9058217230365e-16,True,1e-06,PASS
Constrained SAC,test_073_69349232969b,301721597.0,293834.49568433536,6928.605857793129,271727.09163081815,11617.907025282057,2734.125825751928,822.5640486376784,4.201296052296922,0.0,293834.49568433524,1.1641532182693481e-10,3.961935155224222e-16,True,1e-06,PASS
Constrained SAC,test_073_69349232969b,554911178.0,293824.5742350852,6928.0378110999445,271719.0265844252,11617.55435301084,2733.6818623433724,822.5326096295471,3.741014576220285,0.0,293824.57423508517,5.820766091346741e-11,1.981034468100555e-16,True,1e-06,PASS
Constrained SAC,test_073_69349232969b,1600960620.0,293835.3906435834,6928.189179431892,271730.0361906646,11618.067540172444,2733.82000677158,822.547234244622,2.7304922980972237,0.0,293835.39064358326,1.1641532182693481e-10,3.9619230880239453e-16,True,1e-06,PASS
Model-guided constrained SAC,test_073_69349232969b,301721597.0,114674.91693249362,8890.05865486826,96005.4427850162,3830.0513377649913,3603.0694323758926,1382.7272652026684,963.5674572656134,0.0,114674.91693249364,1.4551915228366852e-11,1.2689710721075313e-16,True,1e-06,PASS
Model-guided constrained SAC,test_073_69349232969b,554911178.0,117443.59720095524,8851.860760682514,98772.98244606463,3932.100006444529,3576.4046056542684,1376.181185052122,934.068197057172,0.0,117443.59720095524,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_073_69349232969b,1600960620.0,116265.18176867232,8841.93359029116,97685.67471351469,3891.259791279655,3569.8234810124413,1373.132887848603,903.3573047258266,0.0,116265.18176867237,4.3655745685100555e-11,3.754842595262996e-16,True,1e-06,PASS
Passive,test_074_212affc962e2,,291998.1762021994,6861.309720092724,270079.41976956784,11547.732438043971,2695.158575675598,814.5556988192961,0.0,0.0,291998.1762021995,5.820766091346741e-11,1.993425495683934e-16,True,1e-06,PASS
Reactive,test_074_212affc962e2,,99111.39990904438,8102.614867291785,82779.65222774578,3315.3573635098405,2958.2670713340804,1335.1236952587435,620.3846839041455,0.0,99111.3999090444,1.4551915228366852e-11,1.468238289613637e-16,True,1e-06,PASS
Projected stochastic MPC,test_074_212affc962e2,,108717.593280155,9561.542778578916,89954.09014414984,3625.604232482774,4149.284529013655,1427.0715959297738,0.0,0.0,108717.59328015496,2.9103830456733704e-11,2.677012025251136e-16,True,1e-06,PASS
Behaviour cloning,test_074_212affc962e2,1409200687.0,112576.21421742054,8784.493926918685,93955.59812934473,3747.005298950676,3528.0339911605856,1357.7551235787034,1203.327747467146,0.0,112576.21421742054,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_074_212affc962e2,3018804584.0,115361.58943161563,8769.938759040693,96694.98223369624,3848.8426132263776,3520.3985597913784,1354.4012830933357,1173.0259827675775,0.0,115361.58943161562,1.4551915228366852e-11,1.2614177127815126e-16,True,1e-06,PASS
Behaviour cloning,test_074_212affc962e2,959653586.0,114262.35227811227,8759.728439719784,95687.01622430889,3810.8944563034097,3514.373122430956,1351.2381531542896,1139.1018821949783,0.0,114262.35227811232,4.3655745685100555e-11,3.820658757211942e-16,True,1e-06,PASS
PPO,test_074_212affc962e2,1694234878.0,196114.43809793403,7737.001778286656,176093.52094431213,7110.454906499704,3005.678624790053,1082.5435406796971,1085.2383033657768,0.0,196114.438097934,2.9103830456733704e-11,1.484022835799579e-16,True,1e-06,PASS
PPO,test_074_212affc962e2,1635820214.0,152150.72825264867,8324.381515765988,132884.69451602036,5307.185956962832,3302.5424274440347,1226.8146810311823,1105.1091554241718,0.0,152150.7282526486,5.820766091346741e-11,3.8256577265152933e-16,True,1e-06,PASS
PPO,test_074_212affc962e2,456241246.0,178982.4964085131,8053.709049557909,159267.39424286218,6400.474576065439,3180.4673404219307,1149.6574279650204,930.7937716406228,0.0,178982.4964085131,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_074_212affc962e2,3760190062.0,291941.3339136903,6861.691277302934,270020.8746976588,11544.980911124245,2695.412515799449,814.5453283541226,3.829183450702569,0.0,291941.3339136903,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_074_212affc962e2,3890281123.0,291959.40108305204,6861.559886191485,270039.1723660364,11545.845052811424,2695.315218179562,814.5475485303557,2.961011302707756,0.0,291959.4010830519,1.1641532182693481e-10,3.9873804849263546e-16,True,1e-06,PASS
Vanilla SAC,test_074_212affc962e2,4226533458.0,291942.72495619464,6861.454964220851,270021.3086209774,11545.014618148598,2695.3112899987664,814.5372786663332,5.098184182798487,0.0,291942.72495619475,1.1641532182693481e-10,3.9876082489948215e-16,True,1e-06,PASS
Constrained SAC,test_074_212affc962e2,301721597.0,291977.50867143867,6862.533020077701,270053.1663973159,11546.4314899342,2695.9908093518225,814.6146074404452,4.77234731862576,0.0,291977.5086714387,5.820766091346741e-11,1.9935665996440944e-16,True,1e-06,PASS
Constrained SAC,test_074_212affc962e2,554911178.0,291967.59541935497,6861.988088826093,270045.22126286785,11546.079573567427,2695.582002800455,814.5854986414438,4.13899265175232,0.0,291967.595419355,5.820766091346741e-11,1.9936342877319438e-16,True,1e-06,PASS
Constrained SAC,test_074_212affc962e2,1600960620.0,291978.1586875538,6862.174889324933,270056.19619807025,11546.580540343411,2695.684205580675,814.6017833730448,2.921070861416709,0.0,291978.1586875537,5.820766091346741e-11,1.9935621614682317e-16,True,1e-06,PASS
Model-guided constrained SAC,test_074_212affc962e2,301721597.0,113101.71884511648,8833.45477263482,94599.1298899111,3769.9787528722927,3563.251544629815,1371.770774149831,964.1331109187096,0.0,113101.71884511659,1.0186340659856796e-10,9.006353540750476e-16,True,1e-06,PASS
Model-guided constrained SAC,test_074_212affc962e2,554911178.0,115804.80396441952,8797.984741878201,97298.64273730115,3868.9158031412258,3538.736541318471,1365.7483490594243,934.7757917211107,0.0,115804.8039644196,7.275957614183426e-11,6.282949726696078e-16,True,1e-06,PASS
Model-guided constrained SAC,test_074_212affc962e2,1600960620.0,114634.78972523562,8788.30205440799,96218.45399989416,3828.65321791534,3532.7277814771,1362.5485145119403,904.1041570290632,0.0,114634.7897252356,1.4551915228366852e-11,1.2694152676727423e-16,True,1e-06,PASS
Passive,test_075_8de4e41c7ad9,,272652.2460737432,6109.65870261842,252811.9532694549,10809.430454624076,2180.820943037202,740.3827040085839,0.0,0.0,272652.2460737432,0.0,0.0,True,1e-06,PASS
Reactive,test_075_8de4e41c7ad9,,93196.60658640528,7421.184069064248,78311.61084603122,3141.8550295856458,2540.1845607716077,1199.0340275166536,582.7380534358505,0.0,93196.60658640522,5.820766091346741e-11,6.245684585039199e-16,True,1e-06,PASS
Projected stochastic MPC,test_075_8de4e41c7ad9,,101076.86395779376,8700.978035226733,84111.18743608527,3395.342621298372,3569.2933724391864,1300.062492744202,0.0,0.0,101076.86395779377,1.4551915228366852e-11,1.4396880412161615e-16,True,1e-06,PASS
Behaviour cloning,test_075_8de4e41c7ad9,1409200687.0,106281.86479784592,7969.071408200038,89319.85275907528,3565.8679307257835,2989.544998849824,1229.8431369308569,1207.684564064142,0.0,106281.86479784592,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_075_8de4e41c7ad9,3018804584.0,109212.64536893216,7953.958809250269,92201.52123728392,3673.969697215311,2983.282370769844,1225.206341886285,1174.7069125265295,0.0,109212.64536893215,1.4551915228366852e-11,1.3324386731233277e-16,True,1e-06,PASS
Behaviour cloning,test_075_8de4e41c7ad9,959653586.0,107976.31104491868,7939.395265639858,91067.10226068892,3631.221204611141,2972.728477143858,1223.0014311188404,1142.8624057160414,0.0,107976.31104491866,1.4551915228366852e-11,1.347695164573013e-16,True,1e-06,PASS
PPO,test_075_8de4e41c7ad9,1694234878.0,184290.5970018575,6976.921725619231,166054.1162402313,6698.2664796207655,2493.8435544018494,975.2265787828038,1092.2224232016029,0.0,184290.59700185756,5.820766091346741e-11,3.1584715585288773e-16,True,1e-06,PASS
PPO,test_075_8de4e41c7ad9,1635820214.0,141991.2554714057,7542.914187128846,124486.22341629612,4967.616193246477,2774.180310061088,1111.934383251197,1108.386981421875,0.0,141991.25547140563,5.820766091346741e-11,4.0993834951469466e-16,True,1e-06,PASS
PPO,test_075_8de4e41c7ad9,456241246.0,168098.1532170265,7280.207233102903,150147.93886252478,6029.755086686288,2656.211963549902,1038.6638837065138,945.3761874560732,0.0,168098.15321702647,2.9103830456733704e-11,1.7313593219051383e-16,True,1e-06,PASS
Vanilla SAC,test_075_8de4e41c7ad9,3760190062.0,272599.04525777185,6110.690869148645,252756.3928883267,10806.640292121543,2181.0768628106284,740.4259063253401,3.818439038963637,0.0,272599.0452577718,5.820766091346741e-11,2.1352848414573783e-16,True,1e-06,PASS
Vanilla SAC,test_075_8de4e41c7ad9,3890281123.0,272617.9348325085,6110.409071063947,252775.66258861875,10807.59792816873,2180.995951508248,740.4171620966707,2.852131052222973,0.0,272617.93483250856,5.820766091346741e-11,2.1351368885260294e-16,True,1e-06,PASS
Vanilla SAC,test_075_8de4e41c7ad9,4226533458.0,272599.4995181589,6110.414770100327,252756.2735547186,10806.659967402,2180.889478400198,740.4148607713906,4.846886766401777,0.0,272599.49951815885,5.820766091346741e-11,2.135281283214167e-16,True,1e-06,PASS
Constrained SAC,test_075_8de4e41c7ad9,301721597.0,272630.5390658235,6111.243353619084,252785.0463781856,10807.971432333608,2181.4573944689228,740.4664439960253,4.354063220256982,0.0,272630.53906582354,5.820766091346741e-11,2.1350381770478708e-16,True,1e-06,PASS
Constrained SAC,test_075_8de4e41c7ad9,554911178.0,272621.27207415574,6110.726757345092,252777.411657896,10807.631654032682,2181.1519995009635,740.4422753497067,3.9077300312766834,0.0,272621.27207415574,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_075_8de4e41c7ad9,1600960620.0,272633.15879495256,6110.865666497844,252789.53777214192,10808.200193956987,2181.250039457448,740.4544173877069,2.850705510656368,0.0,272633.15879495256,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_075_8de4e41c7ad9,301721597.0,106774.01286659774,8034.525969110836,89893.55555437844,3586.1613792921594,3048.2686128024043,1243.898451325178,967.6028996886972,0.0,106774.01286659772,1.4551915228366852e-11,1.3628704998235716e-16,True,1e-06,PASS
Model-guided constrained SAC,test_075_8de4e41c7ad9,554911178.0,109654.1248259075,8007.901699736331,92747.0013896582,3692.4084401249406,3032.820725373353,1237.7020518706672,936.2905191440004,0.0,109654.1248259075,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_075_8de4e41c7ad9,1600960620.0,108375.63263846694,7998.316681067785,91560.5533238801,3648.0431376872416,3026.747245691613,1235.32986114995,906.6423889902096,0.0,108375.6326384669,4.3655745685100555e-11,4.0281883133944768e-16,True,1e-06,PASS
Passive,test_076_48339f21c8ec,,302295.5516219219,7417.506578226399,279052.17277217883,11931.378865063822,3026.8276326442824,867.6657738084976,0.0,0.0,302295.5516219218,5.820766091346741e-11,1.9255215831381854e-16,True,1e-06,PASS
Reactive,test_076_48339f21c8ec,,107593.25989651012,8623.182896373402,90045.13256547973,3620.764783408911,3241.5792140421213,1421.079766609459,641.5206705965171,0.0,107593.25989651014,1.4551915228366852e-11,1.3524931991431235e-16,True,1e-06,PASS
Projected stochastic MPC,test_076_48339f21c8ec,,117884.51341532342,10170.224230078122,97754.00560457382,3952.183753424946,4511.958198544844,1496.1416287016843,0.0,0.0,117884.51341532342,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_076_48339f21c8ec,1409200687.0,121514.5918531669,9355.406297765165,101625.70840579784,4065.427464727033,3836.061111090261,1430.1697929976492,1201.8187807889938,0.0,121514.59185316694,4.3655745685100555e-11,3.5926340219166693e-16,True,1e-06,PASS
Behaviour cloning,test_076_48339f21c8ec,3018804584.0,124613.12307262835,9335.344063146242,104678.4191889932,4178.048146790283,3825.9432370172167,1425.6985507466986,1169.6698859347389,0.0,124613.12307262838,2.9103830456733704e-11,2.3355349532304957e-16,True,1e-06,PASS
Behaviour cloning,test_076_48339f21c8ec,959653586.0,123469.40955019568,9325.17416237819,103626.44187014038,4139.288868597819,3819.207676038585,1422.3065368229904,1136.9904362176942,0.0,123469.40955019565,2.9103830456733704e-11,2.357169323378171e-16,True,1e-06,PASS
PPO,test_076_48339f21c8ec,1694234878.0,206908.51181417867,8277.648644012623,185619.3323316205,7492.119529945928,3293.065514419096,1147.1143786438795,1079.2314155366118,0.0,206908.51181417864,2.9103830456733704e-11,1.406603827051417e-16,True,1e-06,PASS
PPO,test_076_48339f21c8ec,1635820214.0,162184.47474040708,8886.466543084765,141631.9863251339,5665.461393269162,3605.65683313228,1295.383428465258,1099.5202173216803,0.0,162184.47474040705,2.9103830456733704e-11,1.7944893001205804e-16,True,1e-06,PASS
PPO,test_076_48339f21c8ec,456241246.0,189692.6693874501,8609.551917071447,168685.07976021676,6783.469665586284,3480.0797491301623,1215.5280050198576,918.9602904255804,0.0,189692.66938745006,2.9103830456733704e-11,1.5342622648895672e-16,True,1e-06,PASS
Vanilla SAC,test_076_48339f21c8ec,3760190062.0,302250.1820803053,7418.225314264685,279004.7853793598,11929.057106508131,3027.3467035064978,867.6987703917164,3.068806274366784,0.0,302250.1820803052,1.1641532182693481e-10,3.8516212306533618e-16,True,1e-06,PASS
Vanilla SAC,test_076_48339f21c8ec,3890281123.0,302266.27160389285,7418.017097689173,279021.2342002316,11929.858411194067,3027.164883963058,867.6924462265005,2.3045645884096198,0.0,302266.2716038928,5.820766091346741e-11,1.9257081051287813e-16,True,1e-06,PASS
Vanilla SAC,test_076_48339f21c8ec,4226533458.0,302249.04179453355,7417.955540542799,279003.2492914854,11929.008810909048,3027.166271369577,867.6828206878185,3.9790595388436674,0.0,302249.0417945335,5.820766091346741e-11,1.9258178807738457e-16,True,1e-06,PASS
Constrained SAC,test_076_48339f21c8ec,301721597.0,302278.51870742184,7418.913825243551,279030.23047032603,11930.227284769757,3027.798163238848,867.7516068076211,3.597357035960542,0.0,302278.5187074218,5.820766091346741e-11,1.925630083221598e-16,True,1e-06,PASS
Constrained SAC,test_076_48339f21c8ec,554911178.0,302269.54086627025,7418.339182764577,279023.0369473379,11929.906375666267,3027.3378021516987,867.7204976181433,3.20006073154456,0.0,302269.54086627014,1.1641532182693481e-10,3.8513745544225756e-16,True,1e-06,PASS
Constrained SAC,test_076_48339f21c8ec,1600960620.0,302279.4542646023,7418.493277367263,279033.10132802004,11930.375727955592,3027.4543843076226,867.7333199827063,2.296226968997889,0.0,302279.4542646022,5.820766091346741e-11,1.925624123382033e-16,True,1e-06,PASS
Model-guided constrained SAC,test_076_48339f21c8ec,301721597.0,122231.18140536628,9373.821636576136,102514.26485444828,4095.495139681237,3841.4816598787634,1444.101007297396,962.0171074845064,0.0,122231.18140536633,4.3655745685100555e-11,3.5715719330504605e-16,True,1e-06,PASS
Model-guided constrained SAC,test_076_48339f21c8ec,554911178.0,125203.10206239812,9330.445711346738,105488.63576016753,4203.508758424719,3811.4808163478215,1436.8818333689069,932.149182742444,0.0,125203.10206239816,4.3655745685100555e-11,3.4867942539749225e-16,True,1e-06,PASS
Model-guided constrained SAC,test_076_48339f21c8ec,1600960620.0,123998.03504072435,9321.229191321274,104373.2314228666,4162.914785164804,3805.249745450089,1433.654184577564,901.7557113440296,0.0,123998.03504072434,1.4551915228366852e-11,1.173560147431982e-16,True,1e-06,PASS
Passive,test_077_b1f2e84dc844,,288464.2047169954,6771.340284207281,266865.712015298,11410.324476492253,2616.046549733533,800.7813912643131,0.0,0.0,288464.20471699536,5.820766091346741e-11,2.017846927336215e-16,True,1e-06,PASS
Reactive,test_077_b1f2e84dc844,,96574.46765961232,8000.760260096711,80511.32298436556,3217.104665836656,2893.2294087528035,1314.1404360159477,637.909904544633,0.0,96574.4676596123,1.4551915228366852e-11,1.5068077081881238e-16,True,1e-06,PASS
Projected stochastic MPC,test_077_b1f2e84dc844,,105894.72019237964,9468.846160965822,87410.18209009491,3514.083129508551,4089.5868562372734,1412.0219555730882,0.0,0.0,105894.72019237965,1.4551915228366852e-11,1.3741870418024894e-16,True,1e-06,PASS
Behaviour cloning,test_077_b1f2e84dc844,1409200687.0,109473.6070466703,8695.874747152753,91152.04036243954,3623.673527615658,3456.635071895685,1343.2064679450357,1202.1768696216122,0.0,109473.60704667028,1.4551915228366852e-11,1.3292624241533527e-16,True,1e-06,PASS
Behaviour cloning,test_077_b1f2e84dc844,3018804584.0,112269.66306563544,8685.355714178597,93893.98988120657,3725.212169528598,3454.2299199194795,1339.386107013583,1171.4892737886844,0.0,112269.66306563553,8.731149137020111e-11,7.776944277383e-16,True,1e-06,PASS
Behaviour cloning,test_077_b1f2e84dc844,959653586.0,111129.1784823184,8670.668438627856,92855.06898236644,3685.990467026808,3442.9342358292024,1336.3733046424045,1138.1430538257143,0.0,111129.17848231841,1.4551915228366852e-11,1.3094594441442924e-16,True,1e-06,PASS
