metric,source_column,chi,policy,reference_policy,physical_paths,mean_paired_difference,standard_error,paired_lower,paired_upper,unadjusted_p_value,simultaneous_lower,simultaneous_upper,holm_adjusted_p_value,multiplicity_family_size,seed_aggregated_within_path_first,inference_unit
clearance_probability,seed_clearance_probability,1.0,Behaviour cloning,Reactive,88,-0.356060606060606,0.04931772235089909,-0.45408491943436347,-0.2580362926868486,1.8507281733019792e-10,-0.5189633633686217,-0.19315784875259037,5.552184519905938e-09,36,True,physical_path
clearance_probability,seed_clearance_probability,1.0,Model-guided constrained SAC,Reactive,88,-0.47348484848484845,0.05103184424047939,-0.5749161647219888,-0.3720535322477081,1.2093480867990222e-14,-0.6420495700698816,-0.3049201268998153,3.748979069076969e-13,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Reactive,Passive,88,25.443181818181817,0.21311367504573245,25.019595312741036,25.866768323622598,3.096147317884177e-98,24.739240037619005,26.147123598744628,8.669212490075696e-97,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Projected stochastic MPC,Passive,88,1.7045454545454546,0.048914793031315955,1.6073220068241956,1.8017689022667136,6.899892670118049e-53,1.5429736244180032,1.866117284672906,1.3109796073224294e-51,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Behaviour cloning,Passive,88,1.6931818181818181,0.04672658457141,1.6003076717173115,1.7860559646463248,2.8606966350986196e-54,1.53883792103041,1.8475257153332263,5.721393270197239e-53,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Model-guided constrained SAC,Passive,88,1.6969696969696968,0.046544462212224656,1.6044575384145696,1.789481855524824,1.7324375302362385e-54,1.5432273733108284,1.8507120206285652,3.638118813496101e-53,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Reactive,Passive,88,1.2159090909090908,0.044112233475599,1.1282312503335996,1.303586931484582,9.228471521304216e-45,1.070200730473037,1.3616174513451447,1.4765554434086746e-43,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Projected stochastic MPC,Passive,88,1.3409090909090908,0.050819726761358854,1.2398993811301202,1.4419188006880614,2.7638855971217262e-43,1.1730450205418106,1.508773161276371,3.593051276258244e-42,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Behaviour cloning,Passive,88,1.3484848484848486,0.050800251870143115,1.2475138471609415,1.4494558498087557,1.7338451271899689e-43,1.1806851061790864,1.5162845907906108,2.6007676907849532e-42,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Model-guided constrained SAC,Passive,88,1.3484848484848486,0.050800251870143115,1.2475138471609415,1.4494558498087557,1.7338451271899689e-43,1.1806851061790864,1.5162845907906108,2.6007676907849532e-42,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Reactive,Passive,88,1.0113636363636365,0.011363636363636364,0.9887771786183062,1.0339500941089668,3.1553069929181846e-87,0.9738280891315318,1.048899183595741,8.20379818158728e-86,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Projected stochastic MPC,Passive,88,1.0227272727272727,0.01597798190530097,0.9909693035692162,1.0544852418853292,5.818636880067939e-75,0.9699499508130206,1.075504594641525,1.454659220016985e-73,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Behaviour cloning,Passive,88,1.0454545454545454,0.02233198565638716,1.001067305819582,1.0898417850895088,1.7780944398265737e-63,0.9716891348440491,1.1192199560650418,4.267426655583777e-62,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Model-guided constrained SAC,Passive,88,1.0454545454545454,0.02233198565638716,1.001067305819582,1.0898417850895088,1.7780944398265737e-63,0.9716891348440491,1.1192199560650418,4.267426655583777e-62,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Reactive,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Projected stochastic MPC,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Behaviour cloning,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Model-guided constrained SAC,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Reactive,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Projected stochastic MPC,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Behaviour cloning,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Model-guided constrained SAC,Passive,88,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Reactive,Passive,88,0.4659090909090909,0.05348088174005493,0.359610047455872,0.5722081343623098,1.7482931070515497e-13,0.2892548846030686,0.6425632972151132,8.741465535257749e-13,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Projected stochastic MPC,Passive,88,0.45454545454545453,0.05338365631951849,0.34843965714327485,0.5606512519476342,4.420452694563931e-13,0.27821239626352645,0.6308785128273826,1.7681810778255725e-12,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Behaviour cloning,Passive,88,0.5265151515151515,0.05325839140777163,0.4206583316889524,0.6323719713413506,6.9062291169909e-16,0.3505958592902266,0.7024344437400765,6.21560620529181e-15,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Model-guided constrained SAC,Passive,88,0.5265151515151515,0.05325839140777163,0.4206583316889524,0.6323719713413506,6.9062291169909e-16,0.3505958592902266,0.7024344437400765,6.21560620529181e-15,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Reactive,Passive,88,-1.5909090909090908,0.19505134471015634,-1.978594758990082,-1.2032234228280996,2.379612979538906e-12,-2.2351886795698075,-0.9466295022483742,7.138838938616718e-12,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Projected stochastic MPC,Passive,88,0.9886363636363636,0.08160856405885165,0.8264305058643979,1.1508422214083294,2.2746559071221918e-20,0.7190728178881404,1.258199909384587,2.7295870885466303e-19,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Behaviour cloning,Passive,88,-0.46590909090909044,0.05098011074762423,-0.5672375812273963,-0.36458060059078456,2.3314036626867646e-14,-0.6343029301372435,-0.2975152516809374,1.6319825638807353e-13,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Model-guided constrained SAC,Passive,88,-0.4659090909090908,0.051546323574332094,-0.5683629905309031,-0.3634551912872784,3.743078591984979e-14,-0.6361732036676716,-0.29564497815050994,2.2458471551909875e-13,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.875,Reactive,Passive,88,-5.329545454545454,0.05039444960473512,-5.429709879925949,-5.229381029164959,1.0978196700420807e-93,-5.496004779962406,-5.163086129128502,2.9641131091136178e-92,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.875,Projected stochastic MPC,Passive,88,0.8977272727272727,0.032485720387088704,0.8331583858525083,0.9622961596020371,7.557166792791216e-45,0.7904227750349235,1.0050317704196219,1.2847183547745067e-43,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.875,Behaviour cloning,Passive,88,-0.9924242424242414,0.024675575649798394,-1.0414696209387584,-0.9433788639097246,5.445148022397456e-58,-1.0739308311290907,-0.910917653719392,1.1979325649274403e-56,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.875,Model-guided constrained SAC,Passive,88,-0.8901515151515148,0.027323837514407315,-0.9444606008799449,-0.8358424294230847,1.599804176774754e-50,-0.980405652186941,-0.7998973781160886,2.8796475181945575e-49,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,1.0,Reactive,Passive,88,-2.602272727272727,0.24111146150090762,-3.0815078649379752,-2.123037589607479,9.917934805414209e-18,-3.398694784593208,-1.8058506699522463,9.917934805414208e-17,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,1.0,Projected stochastic MPC,Passive,88,-2.8181818181818183,0.23948386602454955,-3.29418193359918,-2.3421817027644565,1.1033380017272903e-19,-3.6092277190570705,-2.027135917306566,1.2136718019000193e-18,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,1.0,Behaviour cloning,Passive,88,-0.4848484848484841,0.079529903440822,-0.642922779561441,-0.32677419013552716,2.8972849888732464e-08,-0.7475459481816413,-0.22215102151532679,5.794569977746493e-08,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,1.0,Model-guided constrained SAC,Passive,88,-0.07196969696969659,0.01975766310216538,-0.11124019177640729,-0.03269920216298588,0.00045800466434580463,-0.1372317902676225,-0.006707603671770673,0.00045800466434580463,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Passive,Reactive,88,-25.443181818181817,0.21311367504573245,-25.866768323622598,-25.019595312741036,3.096147317884177e-98,-26.147123598744628,-24.739240037619005,1.0217286149017785e-96,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Projected stochastic MPC,Reactive,88,-23.738636363636363,0.21411424685387964,-24.164211613889343,-23.313061113383384,1.8611771655120595e-95,-24.44588316111119,-23.031389566161536,5.95576692963859e-94,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Behaviour cloning,Reactive,88,-23.75,0.21659431313416794,-24.18050465053057,-23.31949534946943,4.829521678474938e-95,-24.46543877423505,-23.03456122576495,1.4488565035424813e-93,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.0,Model-guided constrained SAC,Reactive,88,-23.746212121212125,0.21644311794848733,-24.176416254939497,-23.316007987484753,4.609893478474899e-95,-24.461151478372237,-23.031272764052012,1.4290669783272186e-93,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Passive,Reactive,88,-1.2159090909090908,0.044112233475599,-1.303586931484582,-1.1282312503335996,9.228471521304216e-45,-1.3616174513451447,-1.070200730473037,2.307117880326054e-43,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Projected stochastic MPC,Reactive,88,0.125,0.03545678930819846,0.05452579193246593,0.19547420806753407,0.0006769822002408526,0.00788168089965334,0.24211831910034665,0.009477750803371935,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Behaviour cloning,Reactive,88,0.13257575757575762,0.035955619763417844,0.06111006996432067,0.20404144518719458,0.0003939182358543756,0.01380973755349342,0.25134177759802184,0.00630269177367001,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.125,Model-guided constrained SAC,Reactive,88,0.13257575757575762,0.035955619763417844,0.06111006996432067,0.20404144518719458,0.0003939182358543756,0.01380973755349342,0.25134177759802184,0.00630269177367001,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Passive,Reactive,88,-1.0113636363636365,0.011363636363636364,-1.0339500941089668,-0.9887771786183062,3.1553069929181846e-87,-1.048899183595741,-0.9738280891315318,8.20379818158728e-86,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Projected stochastic MPC,Reactive,88,0.011363636363636364,0.011363636363636364,-0.011222821381693983,0.03395009410896671,0.3200837731316944,-0.026171910868468286,0.04889918359574101,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Behaviour cloning,Reactive,88,0.03409090909090909,0.019454845748129168,-0.00457770343511036,0.07275952161692853,0.08324391013942867,-0.030170939678645634,0.09835275786046381,0.8324391013942867,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.25,Model-guided constrained SAC,Reactive,88,0.03409090909090909,0.019454845748129168,-0.00457770343511036,0.07275952161692853,0.08324391013942867,-0.030170939678645634,0.09835275786046381,0.8324391013942867,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Passive,Reactive,88,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Projected stochastic MPC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Behaviour cloning,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.375,Model-guided constrained SAC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Passive,Reactive,88,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Projected stochastic MPC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Behaviour cloning,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.5,Model-guided constrained SAC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Passive,Reactive,88,-0.4659090909090909,0.05348088174005493,-0.5722081343623098,-0.359610047455872,1.7482931070515497e-13,-0.6425632972151132,-0.2892548846030686,3.4965862141030994e-12,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Projected stochastic MPC,Reactive,88,-0.011363636363636364,0.011363636363636364,-0.03395009410896671,0.011222821381693983,0.3200837731316944,-0.04889918359574101,0.026171910868468286,1.0,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Behaviour cloning,Reactive,88,0.06060606060606055,0.025007519213739428,0.01090090831483427,0.11031121289728683,0.017442826913054155,-0.02199698023118657,0.14320910144330767,0.20931392295664986,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.625,Model-guided constrained SAC,Reactive,88,0.06060606060606055,0.025007519213739428,0.01090090831483427,0.11031121289728683,0.017442826913054155,-0.02199698023118657,0.14320910144330767,0.20931392295664986,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Passive,Reactive,88,1.5909090909090908,0.19505134471015634,1.2032234228280996,1.978594758990082,2.379612979538906e-12,0.9466295022483742,2.2351886795698075,4.5212646611239214e-11,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Projected stochastic MPC,Reactive,88,2.5795454545454546,0.24443737827698647,2.093699697152196,3.0653912119387132,3.0328805251617475e-17,1.772137467875981,3.3869534412149283,6.36904910283967e-16,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Behaviour cloning,Reactive,88,1.1250000000000004,0.1654704985591599,0.7961094667051418,1.453890533294859,1.2642794759615114e-09,0.5784297371515223,1.6715702628484785,2.2757030567307205e-08,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.75,Model-guided constrained SAC,Reactive,88,1.1250000000000002,0.1672154410194049,0.7926412046202623,1.4573587953797382,1.7427385539767062e-09,0.572665968579745,1.6773340314202554,2.9626555417604007e-08,36,True,physical_path
restricted_mean_clearance_time,restricted_clearance_time_contribution,0.875,Passive,Reactive,88,5.329545454545454,0.05039444960473512,5.229381029164959,5.429709879925949,1.0978196700420807e-93,5.163086129128502,5.496004779962406,3.183677043122034e-92,36,True,physical_path
